0.02028,880031349,dslam,53,7,6,4,36,start,0
0.02029,880030740,olt,14,7,10,2,48,stop,2
0.0203,880030584,dslam,88,9,0,1,110,stop,2
0.02031,880032818,dslam,42,9,9,1,191,stop,2
0.02032,880031149,olt,81,1,8,1,157,stop,2
0.02033,880032639,olt,97,0,7,3,45,stop,2
0.02034,880030678,dslam,6,5,10,1,141,start,0
0.02035,880031744,olt,44,6,3,1,123,start,0
0.02036,880031728,olt,32,10,6,0,151,stop,2
0.02037,880032650,olt,47,4,9,2,145,start,0
0.02038,880030646,olt,64,10,10,2,136,stop,2
0.02039,880032856,dslam,63,1,0,4,171,start,0
0.0204,880032377,olt,34,2,0,1,120,stop,2
0.02041,880030432,olt,32,0,7,3,72,stop,2
0.02042,880031694,olt,65,5,4,3,180,start,0
0.02043,880032904,dslam,44,4,2,3,127,stop,2
0.02044,880030178,olt,37,9,2,5,37,stop,2
0.02045,880031309,olt,4,3,3,1,12,start,0
0.02046,880031107,dslam,54,4,6,1,169,stop,2
0.02047,880032022,dslam,86,3,0,4,86,stop,2
0.02048,880030884,olt,12,8,9,1,153,start,0
0.02049,880030443,olt,1,4,8,5,165,stop,2
0.0205,880032415,dslam,28,3,0,3,109,stop,2
0.02051,880030076,olt,81,9,2,1,178,stop,2
0.02052,880030311,dslam,80,0,10,4,94,stop,2
0.02053,880030552,olt,66,3,8,4,27,stop,2
0.02054,880032383,dslam,61,7,0,0,148,start,0
0.02055,880032835,dslam,58,6,0,3,44,stop,2
0.02056,880030211,dslam,68,6,7,1,12,start,0
0.02057,880030377,dslam,6,1,4,5,49,start,0
0.02058,880030135,olt,67,5,5,0,151,stop,2
0.02059,880032161,dslam,35,2,3,2,74,start,0
0.0206,880032443,dslam,99,1,10,2,192,start,0
0.02061,880032487,olt,70,2,9,1,40,start,0
0.02062,880030746,olt,17,5,2,3,59,start,0
0.02063,880032323,dslam,70,2,9,2,155,start,0
0.02064,880032949,olt,53,8,8,3,68,stop,2
0.02065,880030546,dslam,74,7,9,0,51,stop,2
0.02066,880032172,olt,7,1,7,3,191,start,0
0.02067,880031249,dslam,68,5,9,4,26,start,0
0.02068,880030030,dslam,58,8,1,1,199,start,0
0.02069,880031094,olt,43,2,8,0,64,stop,2
0.0207,880031406,dslam,61,2,5,4,116,start,0
0.02071,880032330,dslam,66,9,10,3,179,stop,2
0.02072,880031407,olt,33,2,9,2,84,stop,2
0.02073,880031096,olt,28,9,7,4,51,stop,2
0.02074,880032444,olt,26,9,4,0,133,stop,2
0.02075,880031430,olt,64,0,7,2,36,start,0
0.02076,880032107,dslam,12,0,7,4,52,stop,2
0.02077,880030480,dslam,60,5,10,2,120,start,0
0.02078,880032783,olt,87,1,9,2,164,stop,2
0.02079,880030823,olt,49,6,8,0,184,stop,2
0.0208,880031970,olt,24,4,4,2,29,stop,2
0.02081,880032230,dslam,27,9,10,1,12,start,0
0.02082,880032348,olt,86,9,7,5,161,stop,2
0.02083,880030661,dslam,16,5,8,3,175,start,0
0.02084,880031398,olt,79,4,3,1,186,stop,2
0.02085,880031690,olt,85,2,2,5,95,start,0
0.02086,880031703,dslam,7,6,7,2,99,stop,2
0.02087,880030501,olt,45,7,1,4,154,start,0
0.02088,880031784,olt,85,3,4,3,8,stop,2
0.02089,880031644,olt,91,8,5,2,52,start,0
0.0209,880031866,dslam,12,1,4,5,9,stop,2
0.02091,880030256,olt,0,0,7,0,123,stop,2
0.02092,880030225,olt,21,3,2,3,130,stop,2
0.02093,880031871,olt,71,3,10,2,161,stop,2
0.02094,880031946,dslam,20,2,6,3,151,stop,2
0.02095,880030649,dslam,28,3,7,3,193,stop,2
0.02096,880030368,dslam,74,0,4,1,8,stop,2
0.02097,880032666,olt,22,6,1,0,45,start,0
0.02098,880031379,olt,59,9,0,2,32,stop,2
0.02099,880031919,olt,25,1,6,4,13,start,0
0.021,880032617,dslam,12,0,4,0,127,start,0
0.02101,880030730,olt,64,1,9,5,48,stop,2
0.02102,880030874,olt,66,9,6,0,99,stop,2
0.02103,880031327,olt,71,7,7,2,22,start,0
0.02104,880032914,dslam,64,1,2,4,53,start,0
0.02105,880031722,dslam,12,2,9,0,146,start,0
0.02106,880031201,olt,63,9,6,1,100,start,0
0.02107,880030504,olt,84,6,2,3,173,start,0
0.02108,880030882,dslam,15,5,7,3,83,start,0
0.02109,880032105,dslam,3,3,9,1,106,stop,2
0.0211,880031161,olt,65,8,3,3,32,stop,2
0.02111,880032350,dslam,69,7,4,3,145,start,0
0.02112,880031705,dslam,65,3,3,4,12,stop,2
0.02113,880032668,dslam,38,8,0,0,163,stop,2
0.02114,880030658,dslam,4,2,10,0,110,stop,2
0.02115,880031339,olt,1,2,4,3,138,start,0
0.02116,880030924,dslam,71,3,10,3,148,start,0
0.02117,880030352,olt,11,5,7,2,11,stop,2
0.02118,880032713,olt,98,9,2,4,27,stop,2
0.02119,880030288,dslam,2,9,5,4,68,stop,2
0.0212,880030371,dslam,52,5,10,4,110,start,0
0.02121,880032491,olt,35,10,0,5,171,stop,2
0.02122,880032867,dslam,41,3,0,1,189,stop,2
0.02123,880032657,dslam,84,6,7,2,82,start,0
0.02124,880030918,olt,34,0,2,3,125,stop,2
0.02125,880032587,dslam,61,9,10,1,42,start,0
0.02126,880032995,olt,2,7,3,2,53,stop,2
0.02127,880032750,dslam,49,9,7,5,141,stop,2
0.02128,880031381,dslam,47,9,6,1,170,stop,2
0.02129,880032234,dslam,39,9,1,1,43,stop,2
0.0213,880030129,dslam,70,2,0,3,157,start,0
0.02131,880031174,dslam,67,0,9,4,17,stop,2
0.02132,880032563,dslam,31,3,3,1,26,stop,2
0.02133,880031770,olt,9,9,5,3,169,stop,2
0.02134,880031920,dslam,100,5,1,4,39,stop,2
0.02135,880032741,dslam,65,3,7,5,83,stop,2
0.02136,880030750,olt,13,7,3,1,145,start,0
0.02137,880031600,olt,20,1,1,3,129,start,0
0.02138,880032845,dslam,86,10,5,3,180,stop,2
0.02139,880030038,olt,19,4,4,1,139,stop,2
0.0214,880031858,dslam,7,9,7,2,71,start,0
0.02141,880030377,dslam,65,7,7,1,78,stop,2
0.02142,880030859,dslam,57,9,5,2,4,stop,2
0.02143,880031205,olt,71,6,10,3,142,stop,2
0.02144,880032469,dslam,8,8,2,2,192,stop,2
0.02145,880030660,dslam,59,10,1,4,140,start,0
0.02146,880030180,dslam,28,1,2,1,142,start,0
0.02147,880030594,olt,69,0,4,4,4,start,0
0.02148,880032330,dslam,57,6,2,1,41,stop,2
0.02149,880032691,olt,79,4,3,0,108,stop,2
0.0215,880030345,olt,57,1,2,3,19,start,0
0.02151,880030380,olt,26,1,1,0,174,stop,2
0.02152,880030613,olt,32,4,4,1,168,stop,2
0.02153,880030120,dslam,34,0,1,0,186,stop,2
0.02154,880030180,dslam,87,3,5,4,0,stop,2
0.02155,880032166,olt,18,8,4,3,158,start,0
0.02156,880030771,olt,91,4,3,1,181,start,0
0.02157,880032720,olt,28,0,7,2,187,start,0
0.02158,880031127,olt,5,3,6,0,17,stop,2
0.02159,880031989,dslam,67,4,4,1,131,start,0
0.0216,880032126,dslam,73,10,3,1,108,stop,2
0.02161,880032635,dslam,42,0,6,2,28,start,0
0.02162,880031801,dslam,98,10,5,0,6,stop,2
0.02163,880031917,olt,67,4,3,0,50,start,0
0.02164,880030368,dslam,43,6,4,1,159,stop,2
0.02165,880032547,dslam,73,3,10,0,50,start,0
0.02166,880030094,dslam,60,7,10,3,13,start,0
0.02167,880030381,dslam,19,6,3,0,20,stop,2
0.02168,880032882,dslam,76,10,7,1,195,stop,2
0.02169,880031518,olt,30,8,7,3,46,start,0
0.0217,880032868,olt,46,10,5,2,61,start,0
0.02171,880032628,dslam,99,4,0,4,42,start,0
0.02172,880030444,olt,14,7,6,5,0,start,0
0.02173,880030226,olt,77,1,3,0,117,start,0
0.02174,880032976,olt,41,10,1,1,121,start,0
0.02175,880030879,olt,91,0,2,4,123,stop,2
0.02176,880032353,dslam,74,10,0,3,64,stop,2
0.02177,880030127,olt,35,6,9,0,90,start,0
0.02178,880030468,olt,92,0,5,4,121,stop,2
0.02179,880031447,dslam,92,5,10,5,63,start,0
0.0218,880031290,dslam,86,9,7,0,61,stop,2
0.02181,880030634,dslam,6,7,1,3,2,start,0
0.02182,880032718,dslam,99,4,9,3,38,stop,2
0.02183,880032657,dslam,100,5,6,1,190,stop,2
0.02184,880032567,olt,41,7,6,5,56,start,0
0.02185,880031010,olt,42,5,10,0,54,start,0
0.02186,880032070,dslam,15,7,9,3,25,start,0
0.02187,880032294,olt,75,0,3,0,35,start,0
0.02188,880032678,olt,80,2,3,0,72,stop,2
0.02189,880031580,olt,12,2,7,0,53,stop,2
0.0219,880031901,dslam,0,10,3,0,177,start,0
0.02191,880030008,dslam,56,7,1,2,47,start,0
0.02192,880032204,dslam,39,0,1,0,182,stop,2
0.02193,880031667,olt,52,1,1,2,193,start,0
0.02194,880031727,olt,43,1,0,1,120,stop,2
0.02195,880030709,olt,85,4,5,5,110,stop,2
0.02196,880032823,dslam,97,2,5,4,180,stop,2
0.02197,880032455,dslam,60,10,9,0,2,start,0
0.02198,880031048,dslam,94,1,5,3,45,start,0
0.02199,880031165,olt,86,8,3,2,76,stop,2
0.022,880031144,dslam,36,7,9,4,200,stop,2
0.02201,880030972,dslam,24,6,3,0,71,stop,2
0.02202,880032689,olt,43,7,5,1,187,start,0
0.02203,880030380,olt,74,8,5,2,80,stop,2
0.02204,880031431,olt,32,0,7,4,186,start,0
0.02205,880032822,dslam,100,2,10,2,16,start,0
0.02206,880032465,olt,51,9,8,2,158,stop,2
0.02207,880030203,dslam,49,4,9,3,126,start,0
0.02208,880030809,dslam,30,7,4,1,176,stop,2
0.02209,880030688,dslam,90,5,3,5,159,stop,2
0.0221,880030147,dslam,39,7,9,5,64,stop,2
0.02211,880032719,olt,56,9,5,0,193,stop,2
0.02212,880032065,dslam,65,4,4,5,50,start,0
0.02213,880031154,dslam,35,9,0,2,191,start,0
0.02214,880031575,dslam,55,0,9,5,52,stop,2
0.02215,880032538,olt,57,1,10,5,77,start,0
0.02216,880032778,olt,31,4,7,2,150,stop,2
0.02217,880032778,dslam,13,8,4,5,47,stop,2
0.02218,880030610,olt,71,0,3,1,119,stop,2
0.02219,880031799,olt,3,7,5,0,86,start,0
0.0222,880031449,dslam,61,2,2,2,123,stop,2
0.02221,880031845,olt,81,2,4,1,56,start,0
0.02222,880030606,olt,24,2,5,2,43,stop,2
0.02223,880030320,dslam,77,6,2,1,142,stop,2
0.02224,880032896,olt,60,4,9,5,128,stop,2
0.02225,880031197,dslam,67,5,0,4,164,stop,2
0.02226,880032502,dslam,67,10,4,5,92,stop,2
0.02227,880031261,dslam,1,0,4,2,136,stop,2
0.02228,880030767,dslam,22,0,0,3,114,stop,2
0.02229,880032361,dslam,54,2,2,1,26,start,0
0.0223,880031065,dslam,86,1,4,5,22,stop,2
0.02231,880032876,olt,56,5,6,5,147,stop,2
0.02232,880032755,olt,52,5,6,3,175,start,0
0.02233,880030509,dslam,89,8,0,5,127,stop,2
0.02234,880032941,olt,9,7,5,5,63,stop,2
0.02235,880032460,dslam,97,9,10,3,164,stop,2
0.02236,880030949,dslam,73,3,9,5,12,start,0
0.02237,880031381,olt,97,0,1,2,72,stop,2
0.02238,880030283,olt,3,6,2,2,74,start,0
0.02239,880030918,dslam,56,0,5,2,148,start,0
0.0224,880032322,olt,68,6,9,0,34,start,0
0.02241,880032424,dslam,63,4,5,2,49,stop,2
0.02242,880030010,dslam,63,1,0,4,190,start,0
0.02243,880030122,olt,36,0,10,3,36,stop,2
0.02244,880031232,dslam,47,3,3,1,143,stop,2
0.02245,880033000,olt,75,6,2,4,184,start,0
0.02246,880031714,olt,42,5,10,2,154,stop,2
0.02247,880030713,olt,67,2,6,0,38,stop,2
0.02248,880030129,olt,30,8,1,0,101,start,0
0.02249,880032082,olt,67,8,6,4,174,stop,2
0.0225,880032407,olt,16,2,7,3,199,start,0
0.02251,880031635,dslam,54,0,1,5,153,stop,2
0.02252,880032919,olt,13,5,3,0,102,stop,2
0.02253,880031016,dslam,9,2,5,1,84,stop,2
0.02254,880032831,olt,4,0,2,4,113,stop,2
0.02255,880030623,dslam,8,1,2,5,146,stop,2
0.02256,880032703,olt,40,7,3,0,143,stop,2
0.02257,880030573,olt,55,9,8,2,116,start,0
0.02258,880032786,olt,84,0,7,5,153,start,0
0.02259,880030652,olt,63,0,9,5,155,stop,2
0.0226,880031232,olt,21,3,5,4,80,start,0
0.02261,880030395,olt,44,6,4,2,17,start,0
0.02262,880031325,olt,86,6,5,4,190,start,0
0.02263,880032187,dslam,9,6,3,1,13,start,0
0.02264,880032735,olt,55,2,10,4,180,start,0
0.02265,880031635,dslam,98,9,7,0,64,stop,2
0.02266,880032277,olt,70,9,9,1,87,stop,2
0.02267,880030062,olt,47,6,1,4,121,start,0
0.02268,880032191,olt,23,8,5,3,45,stop,2
0.02269,880031887,olt,88,5,6,0,25,stop,2
0.0227,880032778,olt,57,9,2,4,63,start,0
0.02271,880030189,dslam,53,0,1,0,16,stop,2
0.02272,880030077,dslam,62,8,10,0,78,stop,2
0.02273,880032628,olt,95,1,0,3,124,start,0
0.02274,880032386,dslam,9,1,9,4,133,start,0
0.02275,880031704,dslam,61,0,4,1,6,start,0
0.02276,880031196,olt,76,6,0,0,9,start,0
0.02277,880031598,dslam,14,9,7,2,138,stop,2
0.02278,880030777,olt,62,8,6,3,60,stop,2
0.02279,880030547,dslam,62,9,1,5,169,stop,2
0.0228,880031955,olt,19,10,1,0,167,stop,2
0.02281,880030182,dslam,62,5,6,3,70,stop,2
0.02282,880030765,dslam,10,6,1,1,72,stop,2
0.02283,880031631,olt,8,4,7,0,11,start,0
0.02284,880031830,olt,97,6,7,5,79,start,0
0.02285,880032690,olt,32,4,2,4,16,start,0
0.02286,880031800,dslam,9,4,9,5,125,stop,2
0.02287,880032280,dslam,3,2,3,2,137,stop,2
0.02288,880031378,dslam,95,8,8,3,148,start,0
0.02289,880030954,dslam,19,7,6,4,50,stop,2
0.0229,880030289,dslam,11,0,3,1,76,stop,2
0.02291,880032852,olt,85,9,7,2,10,start,0
0.02292,880032015,dslam,6,2,7,3,120,start,0
0.02293,880031276,dslam,31,4,5,3,133,stop,2
0.02294,880032810,dslam,17,6,8,0,92,stop,2
0.02295,880030261,dslam,22,6,0,0,75,stop,2
0.02296,880030786,olt,47,8,9,3,125,stop,2
0.02297,880032580,olt,4,2,3,0,145,stop,2
0.02298,880032220,olt,43,4,6,3,159,start,0
0.02299,880031157,dslam,2,8,5,5,9,start,0
0.023,880031605,olt,20,10,2,4,179,start,0
0.02301,880031607,dslam,55,7,4,2,30,stop,2
0.02302,880030847,dslam,39,10,10,2,21,stop,2
0.02303,880032430,dslam,5,8,7,0,137,start,0
0.02304,880031453,dslam,89,6,3,4,72,stop,2
0.02305,880030731,dslam,54,4,1,5,81,stop,2
0.02306,880030871,olt,12,10,4,5,140,stop,2
0.02307,880031160,dslam,17,8,1,5,95,stop,2
0.02308,880032014,dslam,15,2,1,5,185,stop,2
0.02309,880030966,dslam,97,7,1,0,49,stop,2
0.0231,880030813,dslam,6,0,4,2,199,start,0
0.02311,880032943,dslam,95,2,8,2,95,stop,2
0.02312,880031693,olt,93,3,5,0,184,start,0
0.02313,880032104,dslam,61,2,7,3,73,stop,2
0.02314,880032332,dslam,28,8,3,3,196,start,0
0.02315,880032862,olt,1,8,3,4,187,start,0
0.02316,880031243,olt,72,1,8,0,36,stop,2
0.02317,880030550,olt,62,9,2,3,95,stop,2
0.02318,880030599,dslam,84,7,8,3,129,start,0
0.02319,880030267,olt,71,2,7,2,137,stop,2
0.0232,880032164,olt,26,9,7,0,171,start,0
0.02321,880031867,dslam,83,7,6,2,123,start,0
0.02322,880030722,dslam,91,1,5,0,102,start,0
0.02323,880031605,dslam,80,6,5,2,51,start,0
0.02324,880032057,dslam,58,10,9,5,166,stop,2
0.02325,880030213,olt,96,8,5,0,131,start,0
0.02326,880031101,olt,47,10,1,4,156,start,0
0.02327,880032663,olt,40,6,4,0,136,stop,2
0.02328,880030374,dslam,18,7,4,2,113,stop,2
0.02329,880031307,olt,63,4,2,5,74,start,0
0.0233,880031719,olt,34,4,6,1,169,stop,2
0.02331,880031019,dslam,15,2,4,1,184,stop,2
0.02332,880031215,olt,68,6,10,0,158,stop,2
0.02333,880030279,dslam,90,2,2,3,3,start,0
0.02334,880030247,dslam,79,9,3,1,27,stop,2
0.02335,880031295,olt,5,1,0,2,108,start,0
0.02336,880030381,dslam,94,5,7,4,141,start,0
0.02337,880032546,dslam,21,2,1,0,65,start,0
0.02338,880032294,dslam,42,2,1,5,140,start,0
0.02339,880031933,dslam,80,6,6,2,67,stop,2
0.0234,880031266,dslam,85,4,0,3,103,start,0
0.02341,880030188,dslam,21,1,6,1,17,stop,2
0.02342,880032202,olt,20,9,8,3,20,stop,2
0.02343,880031945,olt,77,4,2,4,118,start,0
0.02344,880030064,olt,74,10,4,4,47,stop,2
0.02345,880031962,dslam,52,3,5,1,29,start,0
0.02346,880032632,olt,93,10,3,1,27,start,0
0.02347,880032758,dslam,42,7,0,3,94,stop,2
0.02348,880030788,olt,6,5,1,0,70,start,0
0.02349,880031714,olt,63,10,0,5,113,stop,2
0.0235,880032587,olt,49,3,5,2,50,stop,2
0.02351,880030446,olt,17,5,1,5,23,start,0
0.02352,880030364,dslam,40,4,3,1,0,stop,2
0.02353,880031185,olt,59,1,1,0,52,start,0
0.02354,880031965,dslam,24,3,5,4,23,start,0
0.02355,880030461,olt,48,5,0,5,4,stop,2
0.02356,880031108,dslam,45,5,7,5,151,start,0
0.02357,880032848,olt,90,0,0,0,167,start,0
0.02358,880032416,olt,74,10,7,2,39,start,0
0.02359,880032370,dslam,84,8,0,1,51,stop,2
0.0236,880032098,dslam,68,6,8,0,100,start,0
0.02361,880031864,dslam,71,9,8,2,97,stop,2
0.02362,880030642,dslam,93,4,0,3,163,start,0
0.02363,880032191,olt,50,5,9,2,31,start,0
0.02364,880030631,olt,84,5,2,1,148,start,0
0.02365,880031839,olt,26,1,2,4,193,start,0
0.02366,880031127,olt,76,6,1,4,45,start,0
0.02367,880030922,dslam,53,3,8,5,126,stop,2
0.02368,880031282,olt,41,4,4,4,59,stop,2
0.02369,880030798,olt,65,9,1,5,7,start,0
0.0237,880032528,olt,68,5,6,3,105,start,0
0.02371,880030070,dslam,4,7,9,0,99,start,0
0.02372,880032781,olt,57,0,1,3,16,stop,2
0.02373,880031072,olt,47,3,8,2,31,stop,2
0.02374,880032552,olt,36,3,4,1,89,start,0
0.02375,880030809,dslam,95,6,4,4,25,stop,2
0.02376,880032195,olt,30,1,7,0,167,stop,2
0.02377,880032240,olt,33,8,3,5,8,stop,2
0.02378,880030903,olt,95,3,2,0,34,stop,2
0.02379,880030847,dslam,82,4,0,5,11,start,0
0.0238,880032305,olt,7,5,2,4,176,start,0
0.02381,880030250,olt,80,10,6,1,190,start,0
0.02382,880032591,dslam,92,3,3,0,67,stop,2
0.02383,880032975,olt,2,10,4,0,41,stop,2
0.02384,880031403,olt,33,0,7,3,140,stop,2
0.02385,880032356,dslam,88,4,0,4,64,start,0
0.02386,880031784,dslam,11,1,9,3,99,stop,2
0.02387,880031475,dslam,63,0,5,5,123,start,0
0.02388,880030112,olt,3,0,8,0,136,start,0
0.02389,880030259,dslam,61,8,7,3,169,start,0
0.0239,880032466,dslam,59,7,10,0,62,start,0
0.02391,880031607,olt,89,5,8,4,127,stop,2
0.02392,880030688,dslam,75,10,1,5,76,start,0
0.02393,880031443,dslam,7,0,3,1,148,stop,2
0.02394,880030591,olt,81,8,2,0,147,stop,2
0.02395,880031302,olt,100,1,4,2,2,stop,2
0.02396,880030320,olt,86,8,3,4,27,start,0
0.02397,880032925,olt,83,10,1,4,183,stop,2
0.02398,880032657,olt,58,4,4,5,200,stop,2
0.02399,880031880,dslam,86,10,10,3,16,start,0
0.024,880030693,dslam,75,3,6,1,78,stop,2
0.02401,880032772,olt,87,10,10,5,171,stop,2
0.02402,880030546,dslam,21,3,7,2,37,stop,2
0.02403,880032455,olt,83,5,4,4,156,start,0
0.02404,880031951,dslam,12,0,5,4,131,start,0
0.02405,880032867,dslam,72,3,1,2,4,start,0
0.02406,880031400,dslam,42,8,0,4,28,stop,2
0.02407,880031122,dslam,38,10,0,5,20,stop,2
0.02408,880030540,olt,83,0,1,3,151,start,0
0.02409,880030229,dslam,11,7,8,1,145,stop,2
0.0241,880032419,olt,45,3,0,1,43,stop,2
0.02411,880032667,olt,57,2,1,5,159,stop,2
0.02412,880032970,dslam,35,3,6,4,74,start,0
0.02413,880031245,olt,56,1,4,4,45,stop,2
0.02414,880032264,olt,91,7,2,3,6,start,0
0.02415,880031850,dslam,16,1,7,4,87,start,0
0.02416,880030080,dslam,50,0,2,4,101,stop,2
0.02417,880030323,olt,3,7,10,5,49,start,0
0.02418,880030655,olt,78,3,8,1,132,start,0
0.02419,880030671,dslam,57,0,2,2,115,start,0
0.0242,880030433,dslam,44,6,10,1,176,stop,2
0.02421,880030475,dslam,36,0,1,1,137,start,0
0.02422,880030142,olt,88,4,4,4,187,stop,2
0.02423,880030346,olt,71,7,7,5,189,start,0
0.02424,880032925,olt,36,0,5,5,153,start,0
0.02425,880031528,olt,76,0,6,3,182,start,0
0.02426,880031508,olt,45,9,9,3,137,start,0
0.02427,880031347,olt,47,1,0,5,118,stop,2
0.02428,880030802,olt,75,6,2,4,38,start,0
0.02429,880031521,olt,32,2,4,3,141,stop,2
0.0243,880032337,dslam,78,7,1,3,96,start,0
0.02431,880032774,olt,54,5,8,0,139,stop,2
0.02432,880031551,olt,38,7,5,0,58,stop,2
0.02433,880032910,olt,12,2,7,1,178,start,0
0.02434,880030397,olt,85,1,5,0,191,stop,2
0.02435,880031353,olt,66,9,8,1,118,stop,2
0.02436,880031945,dslam,28,9,8,4,21,start,0
0.02437,880030411,dslam,52,10,5,0,15,stop,2
0.02438,880031239,olt,86,1,3,0,135,stop,2
0.02439,880032767,dslam,38,0,4,3,52,start,0
0.0244,880031996,olt,48,1,4,0,93,stop,2
0.02441,880032556,olt,5,8,3,3,105,start,0
0.02442,880032363,olt,82,8,5,4,175,stop,2
0.02443,880030513,dslam,22,10,7,0,170,stop,2
0.02444,880031588,olt,55,6,1,5,1,start,0
0.02445,880032816,olt,57,9,3,0,27,stop,2
0.02446,880032337,olt,27,6,9,0,56,start,0
0.02447,880030491,dslam,72,1,0,1,154,start,0
0.02448,880030681,dslam,15,6,5,3,111,start,0
0.02449,880032127,olt,8,10,6,0,95,stop,2
0.0245,880031500,dslam,6,8,10,1,91,start,0
0.02451,880030483,olt,38,1,4,1,21,start,0
0.02452,880030374,olt,33,9,0,3,32,start,0
0.02453,880031326,dslam,90,0,5,2,49,start,0
0.02454,880031651,dslam,48,5,2,1,91,stop,2
0.02455,880031535,olt,69,3,9,5,78,stop,2
0.02456,880030907,dslam,66,6,9,4,102,start,0
0.02457,880032117,olt,53,3,7,1,47,start,0
0.02458,880032223,dslam,54,2,10,0,161,stop,2
0.02459,880032259,dslam,20,10,8,4,140,start,0
0.0246,880030653,dslam,8,0,1,0,76,stop,2
0.02461,880031025,olt,53,8,9,4,200,start,0
0.02462,880032287,olt,32,7,8,4,185,stop,2
0.02463,880030154,dslam,50,7,9,5,110,start,0
0.02464,880032866,olt,43,0,6,3,21,start,0
0.02465,880031284,olt,13,7,3,1,21,start,0
0.02466,880030650,dslam,38,5,4,4,86,stop,2
0.02467,880031970,olt,89,0,1,0,70,stop,2
0.02468,880030505,dslam,29,8,8,2,115,stop,2
0.02469,880031501,dslam,1,10,7,4,143,start,0
0.0247,880031341,olt,40,4,10,3,155,stop,2
0.02471,880032745,dslam,45,2,0,2,106,start,0
0.02472,880031733,dslam,60,10,0,1,52,start,0
0.02473,880030297,olt,20,10,6,1,200,start,0
0.02474,880032685,olt,23,5,8,2,63,start,0
0.02475,880030081,olt,84,7,5,0,170,start,0
0.02476,880032369,dslam,68,0,3,2,80,start,0
0.02477,880031513,olt,22,7,8,4,48,stop,2
0.02478,880031395,olt,3,4,7,3,172,stop,2
0.02479,880030388,olt,44,0,0,4,42,stop,2
0.0248,880030202,olt,48,4,9,4,186,start,0
0.02481,880030399,dslam,99,7,1,0,151,stop,2
0.02482,880030375,olt,56,8,9,4,74,stop,2
0.02483,880032887,olt,31,6,4,1,65,stop,2
0.02484,880030148,olt,96,5,10,0,95,stop,2
0.02485,880031652,olt,95,4,6,4,122,start,0
0.02486,880031126,dslam,39,0,5,0,104,start,0
0.02487,880031073,olt,91,4,3,1,66,stop,2
0.02488,880030686,olt,22,2,0,2,25,stop,2
0.02489,880032763,dslam,52,10,5,3,40,start,0
0.0249,880032978,dslam,49,1,1,5,36,stop,2
0.02491,880031603,olt,65,4,4,2,3,stop,2
0.02492,880032192,dslam,17,8,2,0,159,start,0
0.02493,880032946,dslam,68,3,0,4,60,stop,2
0.02494,880032380,olt,10,3,5,1,185,stop,2
0.02495,880032090,olt,28,3,10,1,108,stop,2
0.02496,880032434,dslam,54,0,2,5,93,start,0
0.02497,880032727,olt,15,2,3,5,112,stop,2
0.02498,880030327,olt,55,1,6,5,164,stop,2
0.02499,880031836,olt,39,8,6,0,128,start,0
0.025,880031930,olt,70,8,8,3,105,stop,2
0.02501,880032968,olt,94,9,9,0,118,stop,2
0.02502,880032742,dslam,23,1,9,5,89,stop,2
0.02503,880030643,olt,18,5,3,5,3,stop,2
0.02504,880030915,olt,87,6,1,3,37,stop,2
0.02505,880030399,olt,65,3,6,5,131,start,0
0.02506,880032458,dslam,2,8,8,0,162,stop,2
0.02507,880031733,dslam,51,2,1,1,180,stop,2
0.02508,880030030,olt,95,3,8,2,30,start,0
0.02509,880030793,olt,44,5,0,5,50,start,0
0.0251,880030116,dslam,77,9,1,0,93,start,0
0.02511,880030346,dslam,36,5,8,0,187,stop,2
0.02512,880032695,olt,48,2,7,1,25,stop,2
0.02513,880030305,olt,68,6,7,0,33,stop,2
0.02514,880030082,olt,4,10,9,0,93,stop,2
0.02515,880032271,olt,21,2,10,0,31,start,0
0.02516,880031492,dslam,7,10,3,0,25,start,0
0.02517,880030392,olt,1,4,6,4,122,start,0
0.02518,880031207,olt,72,4,0,1,197,stop,2
0.02519,880032770,dslam,35,5,2,5,146,stop,2
0.0252,880032521,dslam,35,2,2,2,110,start,0
0.02521,880030370,olt,92,1,1,1,24,start,0
0.02522,880032749,olt,37,10,0,2,11,start,0
0.02523,880031825,olt,79,1,9,0,60,stop,2
0.02524,880030866,dslam,85,7,2,0,176,stop,2
0.02525,880031429,dslam,80,7,10,3,9,start,0
0.02526,880031958,dslam,93,1,9,3,133,stop,2
0.02527,880032100,dslam,70,4,3,4,173,start,0
0.02528,880032975,dslam,28,8,0,1,22,stop,2
0.02529,880031015,dslam,27,3,0,2,123,start,0
0.0253,880031781,olt,7,9,2,1,158,stop,2
0.02531,880031075,olt,41,10,10,5,112,start,0
0.02532,880031671,dslam,57,9,4,5,77,stop,2
0.02533,880030947,olt,51,8,1,1,5,stop,2
0.02534,880031456,dslam,43,6,7,4,24,start,0
0.02535,880032802,olt,19,9,9,3,87,stop,2
0.02536,880030628,olt,4,9,5,0,182,start,0
0.02537,880031661,dslam,80,0,9,5,186,start,0
0.02538,880031395,olt,8,3,10,2,142,start,0
0.02539,880032635,dslam,62,4,4,1,19,start,0
0.0254,880031059,dslam,46,6,5,4,143,stop,2
0.02541,880032153,olt,52,2,10,1,33,stop,2
0.02542,880031101,olt,2,10,1,0,80,stop,2
0.02543,880032479,olt,32,2,10,3,56,stop,2
0.02544,880031720,olt,93,4,2,0,198,start,0
0.02545,880030204,olt,11,3,10,0,99,stop,2
